Fondsposition per,"05.Apr.2022"
 
Emittententicker,Name,Sektor,Anlageklasse,Marktwert,Gewichtung (%),Nominalwert,Nominale,Kurs,Standort,Börse,Marktwährung
"YAR","YARA INTERNATIONAL","Materialien","Aktien","9.845.903,25","0,02","9.845.903,25","180.859,00","54,44","Norwegen","Oslo Bors Asa","NOK"
"TRN","TERNA RETE ELETTRICA NAZIONALE","Versorger","Aktien","9.802.191,57","0,02","9.802.191,57","1.124.929,00","8,71","Italien","Borsa Italiana","EUR"
"5020","ENEOS HOLDINGS INC","Energie","Aktien","9.781.822,29","0,02","9.781.822,29","2.642.528,00","3,70","Japan","Tokyo Stock Exchange","JPY"
"DELL","DELL TECHNOLOGIES INC CLASS C","IT","Aktien","9.722.997,90","0,02","9.722.997,90","199.815,00","48,66","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"LNC","LINCOLN NATIONAL CORP","Financials","Aktien","9.703.131,46","0,02","9.703.131,46","148.049,00","65,54","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"6762","TDK CORP","IT","Aktien","9.695.770,31","0,02","9.695.770,31","272.000,00","35,65","Japan","Tokyo Stock Exchange","JPY"
"GETI B","GETINGE B","Gesundheitsversorgung","Aktien","9.682.844,32","0,02","9.682.844,32","237.260,00","40,81","Schweden","Nasdaq Omx Nordic","SEK"
"VIFNE","VIFOR N . LINIE AG","Gesundheitsversorgung","Aktien","9.670.750,88","0,02","9.670.750,88","54.045,00","178,94","Schweiz","SIX Swiss Exchange","CHF"
"PTC","PTC INC","IT","Aktien","9.634.401,90","0,02","9.634.401,90","91.730,00","105,03","Vereinigte Staaten","NASDAQ","USD"
"EXAS","EXACT SCIENCES CORP","Gesundheitsversorgung","Aktien","9.635.169,06","0,02","9.635.169,06","134.607,00","71,58","Vereinigte Staaten","NASDAQ","USD"
"HO","THALES SA","Industrie","Aktien","9.621.326,96","0,02","9.621.326,96","75.436,00","127,54","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"3407","ASAHI KASEI CORP","Materialien","Aktien","9.569.101,23","0,02","9.569.101,23","1.117.256,00","8,56","Japan","Tokyo Stock Exchange","JPY"
"CA","CARREFOUR SA","Nichtzyklische Konsumgüter","Aktien","9.560.686,05","0,02","9.560.686,05","460.870,00","20,74","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"CTC.A","CANADIAN TIRE LTD CLASS A","Zyklische Konsumgüter ","Aktien","9.560.063,22","0,02","9.560.063,22","63.383,00","150,83","Kanada","Toronto Stock Exchange","CAD"
"4689","Z HOLDINGS CORP","Kommunikation","Aktien","9.520.262,95","0,02","9.520.262,95","2.266.900,00","4,20","Japan","Tokyo Stock Exchange","JPY"
"RHI","ROBERT HALF","Industrie","Aktien","9.509.688,46","0,02","9.509.688,46","84.478,00","112,57","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"1605","INPEX CORP","Energie","Aktien","9.481.792,58","0,02","9.481.792,58","785.657,00","12,07","Japan","Tokyo Stock Exchange","JPY"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Gesundheitsversorgung","Aktien","9.474.028,84","0,02","9.474.028,84","68.041,00","139,24","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"WHR","WHIRLPOOL CORP","Zyklische Konsumgüter ","Aktien","9.466.616,20","0,02","9.466.616,20","54.790,00","172,78","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"IHG","INTERCONTINENTAL HOTELS GROUP PLC","Zyklische Konsumgüter ","Aktien","9.464.421,46","0,02","9.464.421,46","138.455,00","68,36","Vereinigtes Königreich","London Stock Exchange","GBP"
"AIZ","ASSURANT INC","Financials","Aktien","9.446.145,93","0,02","9.446.145,93","51.939,00","181,87","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"L","LOEWS CORP","Financials","Aktien","9.440.435,40","0,02","9.440.435,40","149.138,00","63,30","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"DANSKE","DANSKE BANK","Financials","Aktien","9.422.941,20","0,02","9.422.941,20","544.373,00","17,31","Dänemark","Omx Nordic Exchange Copenhagen A/S","DKK"
"TLS","TELSTRA CORPORATION LTD","Kommunikation","Aktien","9.397.951,50","0,02","9.397.951,50","3.128.424,00","3,00","Australien","Asx - All Markets","AUD"
"HLMA","HALMA PLC","IT","Aktien","9.394.983,47","0,02","9.394.983,47","277.544,00","33,85","Vereinigtes Königreich","London Stock Exchange","GBP"
"ENT","ENTAIN PLC","Zyklische Konsumgüter ","Aktien","9.300.829,42","0,02","9.300.829,42","422.258,00","22,03","Vereinigtes Königreich","London Stock Exchange","GBP"
"MKTX","MARKETAXESS HOLDINGS INC","Financials","Aktien","9.295.364,40","0,02","9.295.364,40","30.219,00","307,60","Vereinigte Staaten","NASDAQ","USD"
"FBHS","FORTUNE BRANDS HOME AND SECURITY I","Industrie","Aktien","9.296.612,40","0,02","9.296.612,40","124.536,00","74,65","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"TDOC","TELADOC HEALTH INC","Gesundheitsversorgung","Aktien","9.295.349,52","0,02","9.295.349,52","130.516,00","71,22","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"RE","EVEREST RE GROUP LTD","Financials","Aktien","9.288.592,64","0,02","9.288.592,64","31.078,00","298,88","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"SNA","SNAP ON INC","Industrie","Aktien","9.217.965,66","0,02","9.217.965,66","44.691,00","206,26","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"SRG","SNAM","Versorger","Aktien","9.214.111,92","0,02","9.214.111,92","1.633.106,00","5,64","Italien","Borsa Italiana","EUR"
"5201","AGC INC","Industrie","Aktien","9.198.836,61","0,02","9.198.836,61","232.412,00","39,58","Japan","Tokyo Stock Exchange","JPY"
"9962","MISUMI GROUP INC","Industrie","Aktien","9.192.258,40","0,02","9.192.258,40","305.900,00","30,05","Japan","Tokyo Stock Exchange","JPY"
"RTO","RENTOKIL INITIAL PLC","Industrie","Aktien","9.174.148,91","0,02","9.174.148,91","1.318.283,00","6,96","Vereinigtes Königreich","London Stock Exchange","GBP"
"8830","SUMITOMO REALTY & DEVELOPMENT LTD","Immobilien","Aktien","9.153.298,26","0,02","9.153.298,26","332.613,00","27,52","Japan","Tokyo Stock Exchange","JPY"
"BBWI","BATH AND BODY WORKS INC","Zyklische Konsumgüter ","Aktien","9.149.091,85","0,02","9.149.091,85","195.035,00","46,91","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"OTEX","OPEN TEXT CORP","IT","Aktien","9.102.238,52","0,02","9.102.238,52","210.521,00","43,24","Kanada","Toronto Stock Exchange","CAD"
"TELIA","TELIA COMPANY","Kommunikation","Aktien","9.087.975,17","0,02","9.087.975,17","2.221.622,00","4,09","Schweden","Nasdaq Omx Nordic","SEK"
"CARL B","CARLSBERG AS CL B","Nichtzyklische Konsumgüter","Aktien","9.050.832,35","0,02","9.050.832,35","74.851,00","120,92","Dänemark","Omx Nordic Exchange Copenhagen A/S","DKK"
"DTG","DAIMLER TRUCK HOLDING E AG","Industrie","Aktien","9.036.053,26","0,02","9.036.053,26","345.567,00","26,15","Deutschland","Xetra","EUR"
"SPX","SPIRAX-SARCO ENGINEERING PLC","Industrie","Aktien","9.027.160,32","0,02","9.027.160,32","53.585,00","168,46","Vereinigtes Königreich","London Stock Exchange","GBP"
"RPM","RPM INTERNATIONAL INC","Materialien","Aktien","8.976.710,64","0,02","8.976.710,64","107.997,00","83,12","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"9021","WEST JAPAN RAILWAY","Industrie","Aktien","8.972.964,38","0,02","8.972.964,38","219.639,00","40,85","Japan","Tokyo Stock Exchange","JPY"
"ORG","ORIGIN ENERGY LTD","Versorger","Aktien","8.953.124,03","0,02","8.953.124,03","1.771.127,00","5,06","Australien","Asx - All Markets","AUD"
"J36","JARDINE MATHESON HOLDINGS LTD","Industrie","Aktien","8.932.876,58","0,02","8.932.876,58","157.103,00","56,86","Hongkong","Singapore Exchange","USD"
"MAERSK A","A P MOLLER MAERSK","Industrie","Aktien","8.895.290,20","0,02","8.895.290,20","3.327,00","2.673,67","Dänemark","Omx Nordic Exchange Copenhagen A/S","DKK"
"TEVA","TEVA PHARMACEUTICAL INDUSTRIES LTD","Gesundheitsversorgung","Aktien","8.882.904,08","0,02","8.882.904,08","876.032,00","10,14","Israel","Tel Aviv Stock Exchange","ILS"
"SRT3","SARTORIUS PREF AG","Gesundheitsversorgung","Aktien","8.870.623,83","0,02","8.870.623,83","20.284,00","437,32","Deutschland","Xetra","EUR"
"4704","TREND MICRO INC","IT","Aktien","8.856.216,55","0,02","8.856.216,55","152.079,00","58,23","Japan","Tokyo Stock Exchange","JPY"
"66","MTR CORPORATION CORP LTD","Industrie","Aktien","8.833.252,50","0,02","8.833.252,50","1.642.000,00","5,38","Hongkong","Hong Kong Exchanges And Clearing Ltd","HKD"
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Immobilien","Aktien","8.835.537,23","0,02","8.835.537,23","425.399,00","20,77","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ASX","ASX LTD","Financials","Aktien","8.809.872,32","0,02","8.809.872,32","139.972,00","62,94","Australien","Asx - All Markets","AUD"
"NXT","NEXT PLC","Zyklische Konsumgüter ","Aktien","8.806.058,67","0,02","8.806.058,67","108.979,00","80,80","Vereinigtes Königreich","London Stock Exchange","GBP"
"PHM","PULTEGROUP INC","Zyklische Konsumgüter ","Aktien","8.784.418,80","0,02","8.784.418,80","209.652,00","41,90","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"4528","ONO PHARMACEUTICAL LTD","Gesundheitsversorgung","Aktien","8.781.389,35","0,02","8.781.389,35","347.800,00","25,25","Japan","Tokyo Stock Exchange","JPY"
"RHC","RAMSAY HEALTH CARE LTD","Gesundheitsversorgung","Aktien","8.782.922,16","0,02","8.782.922,16","179.429,00","48,95","Australien","Asx - All Markets","AUD"
"9613","NTT DATA CORP","IT","Aktien","8.765.556,43","0,02","8.765.556,43","446.960,00","19,61","Japan","Tokyo Stock Exchange","JPY"
"WLN","WORLDLINE SA","IT","Aktien","8.758.357,85","0,02","8.758.357,85","204.990,00","42,73","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"AFRM","AFFIRM HOLDINGS INC CLASS A","IT","Aktien","8.718.592,32","0,02","8.718.592,32","198.873,00","43,84","Vereinigte Staaten","NASDAQ","USD"
"1928","SEKISUI HOUSE LTD","Zyklische Konsumgüter ","Aktien","8.720.936,31","0,02","8.720.936,31","453.213,00","19,24","Japan","Tokyo Stock Exchange","JPY"
"4684","OBIC LTD","IT","Aktien","8.715.197,86","0,02","8.715.197,86","56.024,00","155,56","Japan","Tokyo Stock Exchange","JPY"
"AMC","AMC ENTERTAINMENT HOLDINGS INC CLA","Kommunikation","Aktien","8.663.182,08","0,02","8.663.182,08","408.448,00","21,21","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"3659","NEXON LTD","Kommunikation","Aktien","8.655.686,91","0,02","8.655.686,91","358.242,00","24,16","Japan","Tokyo Stock Exchange","JPY"
"WRK","WESTROCK","Materialien","Aktien","8.642.650,80","0,02","8.642.650,80","184.830,00","46,76","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"8697","JAPAN EXCHANGE GROUP INC","Financials","Aktien","8.618.216,07","0,02","8.618.216,07","463.100,00","18,61","Japan","Tokyo Stock Exchange","JPY"
"AENA","AENA SME SA","Industrie","Aktien","8.593.383,17","0,02","8.593.383,17","53.772,00","159,81","Spanien","Bolsa De Madrid","EUR"
"BXB","BRAMBLES LTD","Industrie","Aktien","8.591.497,13","0,02","8.591.497,13","1.148.652,00","7,48","Australien","Asx - All Markets","AUD"
"URW","UNIBAIL RODAMCO WE STAPLED UNITS","Immobilien","Aktien","8.581.022,13","0,02","8.581.022,13","114.841,00","74,72","Frankreich","Euronext Amsterdam","EUR"
"REG","REGENCY CENTERS REIT CORP","Immobilien","Aktien","8.570.766,75","0,02","8.570.766,75","121.485,00","70,55","Vereinigte Staaten","NASDAQ","USD"
"NRG","NRG ENERGY INC","Versorger","Aktien","8.571.942,72","0,02","8.571.942,72","227.856,00","37,62","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"BEI","BEIERSDORF AG","Nichtzyklische Konsumgüter","Aktien","8.553.395,78","0,02","8.553.395,78","78.699,00","108,69","Deutschland","Xetra","EUR"
"PNR","PENTAIR","Industrie","Aktien","8.535.065,00","0,02","8.535.065,00","158.350,00","53,90","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"PSN","PERSIMMON PLC","Zyklische Konsumgüter ","Aktien","8.530.999,30","0,02","8.530.999,30","293.720,00","29,04","Vereinigtes Königreich","London Stock Exchange","GBP"
"MTX","MTU AERO ENGINES HOLDING AG","Industrie","Aktien","8.514.157,53","0,02","8.514.157,53","39.521,00","215,43","Deutschland","Xetra","EUR"
"DVA","DAVITA INC","Gesundheitsversorgung","Aktien","8.505.049,64","0,02","8.505.049,64","74.462,00","114,22","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"SHL","SONIC HEALTHCARE LTD","Gesundheitsversorgung","Aktien","8.466.086,71","0,02","8.466.086,71","314.199,00","26,95","Australien","Asx - All Markets","AUD"
"LYFT","LYFT INC CLASS A","Industrie","Aktien","8.441.891,70","0,02","8.441.891,70","227.238,00","37,15","Vereinigte Staaten","NASDAQ","USD"
"PNDORA","PANDORA","Zyklische Konsumgüter ","Aktien","8.418.590,72","0,02","8.418.590,72","87.288,00","96,45","Dänemark","Omx Nordic Exchange Copenhagen A/S","DKK"
"TEL","TELENOR","Kommunikation","Aktien","8.377.989,13","0,02","8.377.989,13","570.887,00","14,68","Norwegen","Oslo Bors Asa","NOK"
"VACN","VAT GROUP AG","Industrie","Aktien","8.373.109,40","0,02","8.373.109,40","22.194,00","377,27","Schweiz","SIX Swiss Exchange","CHF"
"STERV","STORA ENSO CLASS R","Materialien","Aktien","8.320.174,20","0,02","8.320.174,20","407.955,00","20,39","Finnland","Nasdaq Omx Helsinki Ltd.","EUR"
"XRAY","DENTSPLY SIRONA INC","Gesundheitsversorgung","Aktien","8.284.266,39","0,02","8.284.266,39","170.353,00","48,63","Vereinigte Staaten","NASDAQ","USD"
"6645","OMRON CORP","IT","Aktien","8.260.232,78","0,02","8.260.232,78","128.300,00","64,38","Japan","Tokyo Stock Exchange","JPY"
"LBTYK","LIBERTY GLOBAL PLC CLASS C","Kommunikation","Aktien","8.227.617,60","0,02","8.227.617,60","318.160,00","25,86","Vereinigte Staaten","NASDAQ","USD"
"BKI","BLACK KNIGHT INC","IT","Aktien","8.222.649,06","0,02","8.222.649,06","124.078,00","66,27","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"WTB","WHITBREAD PLC","Zyklische Konsumgüter ","Aktien","8.212.854,50","0,02","8.212.854,50","217.937,00","37,68","Vereinigtes Königreich","London Stock Exchange","GBP"
"LCID","LUCID GROUP INC","Zyklische Konsumgüter ","Aktien","8.210.224,05","0,02","8.210.224,05","345.985,00","23,73","Vereinigte Staaten","NASDAQ","USD"
"XRO","XERO LTD","IT","Aktien","8.157.220,77","0,02","8.157.220,77","99.062,00","82,34","Australien","Asx - All Markets","AUD"
"ALLE","ALLEGION PLC","Industrie","Aktien","8.155.456,89","0,02","8.155.456,89","74.053,00","110,13","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"WN","GEORGE WESTON LTD","Nichtzyklische Konsumgüter","Aktien","8.151.401,41","0,02","8.151.401,41","63.744,00","127,88","Kanada","Toronto Stock Exchange","CAD"
"AOS","A O SMITH CORP","Industrie","Aktien","8.139.420,25","0,02","8.139.420,25","124.475,00","65,39","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"4523","EISAI LTD","Gesundheitsversorgung","Aktien","8.128.368,55","0,02","8.128.368,55","170.440,00","47,69","Japan","Tokyo Stock Exchange","JPY"
"LUMN","LUMEN TECHNOLOGIES INC","Kommunikation","Aktien","8.123.201,76","0,02","8.123.201,76","720.142,00","11,28","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"CABO","CABLE ONE INC","Kommunikation","Aktien","8.116.500,00","0,02","8.116.500,00","5.411,00","1.500,00","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"9104","MITSUI OSK LINES LTD","Industrie","Aktien","8.091.131,03","0,02","8.091.131,03","307.900,00","26,28","Japan","Tokyo Stock Exchange","JPY"
"HEIA","HEICO CORP CLASS A","Industrie","Aktien","8.069.908,84","0,02","8.069.908,84","62.713,00","128,68","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"GL","GLOBE LIFE INC","Financials","Aktien","8.064.685,89","0,02","8.064.685,89","79.983,00","100,83","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"IMCD","IMCD NV","Industrie","Aktien","8.061.666,84","0,02","8.061.666,84","46.868,00","172,01","Niederlande","Euronext Amsterdam","EUR"
"RR.","ROLLS-ROYCE HOLDINGS PLC","Industrie","Aktien","8.048.366,06","0,02","8.048.366,06","6.212.771,00","1,30","Vereinigtes Königreich","London Stock Exchange","GBP"
"MONC","MONCLER","Zyklische Konsumgüter ","Aktien","8.038.082,30","0,02","8.038.082,30","138.702,00","57,95","Italien","Borsa Italiana","EUR"
"GBLB","GROUPE BRUXELLES LAMBERT NV","Financials","Aktien","7.991.380,61","0,02","7.991.380,61","77.081,00","103,68","Belgien","Nyse Euronext - Euronext Brussels","EUR"
"ITRK","INTERTEK GROUP PLC","Industrie","Aktien","7.972.529,59","0,02","7.972.529,59","114.865,00","69,41","Vereinigtes Königreich","London Stock Exchange","GBP"
"LII","LENNOX INTERNATIONAL INC","Industrie","Aktien","7.967.042,40","0,02","7.967.042,40","30.390,00","262,16","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ACS","ACS ACTIVIDADES DE CONSTRUCCION Y","Industrie","Aktien","7.954.210,90","0,02","7.954.210,90","298.145,00","26,68","Spanien","Bolsa De Madrid","EUR"
"6201","TOYOTA INDUSTRIES CORP","Industrie","Aktien","7.939.825,78","0,02","7.939.825,78","120.263,00","66,02","Japan","Tokyo Stock Exchange","JPY"
"COH","COCHLEAR LTD","Gesundheitsversorgung","Aktien","7.914.723,86","0,02","7.914.723,86","46.274,00","171,04","Australien","Asx - All Markets","AUD"
"MTN","VAIL RESORTS INC","Zyklische Konsumgüter ","Aktien","7.911.555,99","0,02","7.911.555,99","31.083,00","254,53","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"NTGY","NATURGY ENERGY SA","Versorger","Aktien","7.907.398,11","0,02","7.907.398,11","260.785,00","30,32","Spanien","Bolsa De Madrid","EUR"
"NWL","NEWELL BRANDS INC","Zyklische Konsumgüter ","Aktien","7.900.046,35","0,02","7.900.046,35","367.615,00","21,49","Vereinigte Staaten","NASDAQ","USD"
"EBS","ERSTE GROUP BANK AG","Financials","Aktien","7.892.997,73","0,02","7.892.997,73","224.302,00","35,19","Österreich","Wiener Boerse Ag","EUR"
"EQT","EQT","Financials","Aktien","7.869.557,85","0,02","7.869.557,85","192.678,00","40,84","Schweden","Nasdaq Omx Nordic","SEK"
"HEIO","HEINEKEN HOLDING NV","Nichtzyklische Konsumgüter","Aktien","7.863.904,23","0,02","7.863.904,23","101.830,00","77,23","Niederlande","Euronext Amsterdam","EUR"
"6","POWER ASSETS HOLDINGS LTD","Versorger","Aktien","7.835.200,25","0,02","7.835.200,25","1.194.365,00","6,56","Hongkong","Hong Kong Exchanges And Clearing Ltd","HKD"
"SEK","SEEK LTD","Kommunikation","Aktien","7.803.961,22","0,02","7.803.961,22","349.211,00","22,35","Australien","Asx - All Markets","AUD"
"WBS","WEBSTER FINANCIAL CORP","Financials","Aktien","7.766.106,90","0,02","7.766.106,90","145.815,00","53,26","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"GET","GETLINK","Industrie","Aktien","7.761.955,89","0,02","7.761.955,89","436.274,00","17,79","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"APA","APA GROUP UNITS","Versorger","Aktien","7.744.576,15","0,02","7.744.576,15","962.795,00","8,04","Australien","Asx - All Markets","AUD"
"SUN","SUNCORP GROUP LTD","Financials","Aktien","7.742.986,71","0,02","7.742.986,71","918.210,00","8,43","Australien","Asx - All Markets","AUD"
"1COV","COVESTRO AG","Materialien","Aktien","7.742.529,17","0,02","7.742.529,17","155.429,00","49,81","Deutschland","Xetra","EUR"
"EMSN","EMS-CHEMIE HOLDING AG","Materialien","Aktien","7.731.350,39","0,02","7.731.350,39","8.146,00","949,10","Schweiz","SIX Swiss Exchange","CHF"
"OC","OWENS CORNING","Industrie","Aktien","7.727.362,50","0,02","7.727.362,50","90.750,00","85,15","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"STJ","ST JAMESS PLACE PLC","Financials","Aktien","7.697.544,97","0,02","7.697.544,97","401.118,00","19,19","Vereinigtes Königreich","London Stock Exchange","GBP"
"CBOE","CBOE GLOBAL MARKETS INC","Financials","Aktien","7.691.373,26","0,02","7.691.373,26","67.957,00","113,18","Vereinigte Staaten","Cboe BZX formerly known as BATS","USD"
"TAP","MOLSON COORS BREWING CLASS B","Nichtzyklische Konsumgüter","Aktien","7.687.995,39","0,02","7.687.995,39","149.601,00","51,39","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"MNDI","MONDI PLC","Materialien","Aktien","7.660.448,39","0,02","7.660.448,39","387.647,00","19,76","Vereinigtes Königreich","London Stock Exchange","GBP"
"RNG","RINGCENTRAL INC CLASS A","IT","Aktien","7.657.856,24","0,02","7.657.856,24","63.038,00","121,48","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"SK3","SMURFIT KAPPA GROUP PLC","Materialien","Aktien","7.654.965,34","0,02","7.654.965,34","175.878,00","43,52","Irland","Irish Stock Exchange - All Market","EUR"
